AMD Radeon RX 6800,7.0,250.0,520.0
NVIDIA GeForce GTX 760 OEM,28.0,130.0,294.0
NVIDIA GeForce GT 445M,40.0,35.0,238.0
AMD Radeon HD 8400 IGP,28.0,25.0,110.0
ATI Radeon E4690 MXM,55.0,30.0,146.0
NVIDIA Tesla V100 SXM2 32 GB,12.0,250.0,815.0
NVIDIA Tesla C870,90.0,171.0,484.0
NVIDIA GeForce GTX 470,40.0,215.0,529.0
NVIDIA GeForce GT 735M,28.0,33.0,87.0
NVIDIA GeForce Go 6200,110.0,16.0,110.0
NVIDIA GRID K140Q,28.0,130.0,118.0
AMD Radeon R7 Mobile Graphics,28.0,15.0,125.0
ATI Xbox 360 GPU 80nm,80.0,175.0,181.0
NVIDIA GeForce GTX TITAN Z,28.0,375.0,561.0
NVIDIA Jetson Nano GPU,20.0,10.0,118.0
AMD Radeon RX 560 XT,14.0,150.0,232.0
NVIDIA GeForce GTX 860M OEM,28.0,75.0,148.0
AMD Radeon HD 7350 OEM,40.0,19.0,59.0
NVIDIA P102-101,16.0,250.0,471.0
ATI Radeon X800 GTO,130.0,49.0,289.0
NVIDIA GeForce 305M,40.0,14.0,57.0
ATI Mobility Radeon HD 3870 X2,55.0,110.0,192.0
3dfx Spectre 1000,180.0,30.0,131.0
NVIDIA GeForce GTX 660 OEM,28.0,130.0,294.0
NVIDIA GeForce GTX 460 SE,40.0,150.0,332.0
ATI Radeon X1600 PRO AGP,90.0,41.0,150.0
NVIDIA GeForce Go 7900 GS,90.0,20.0,196.0
ATI Radeon 7000,180.0,23.0,80.0
AMD Radeon HD 7450A,40.0,25.0,67.0
NVIDIA GeForce 9800 GT Rebrand,65.0,125.0,324.0
NVIDIA GeForce 8800 GTS 320,90.0,143.0,484.0
NVIDIA GeForce GT 540M,40.0,35.0,116.0
NVIDIA Tesla V100S PCIe 32 GB,12.0,250.0,815.0
NVIDIA GeForce MX450 25W,12.0,25.0,200.0
AMD Radeon Pro Vega II,7.0,475.0,331.0
NVIDIA Tesla P40,16.0,250.0,471.0
AMD Radeon E8870,28.0,75.0,160.0
NVIDIA GeForce MX150,14.0,25.0,74.0
NVIDIA Quadro FX 1400,130.0,55.0,225.0
ATI Radeon HD 2950 XTX,55.0,110.0,192.0
AMD Radeon Pro 5300,7.0,85.0,158.0
ATI Radeon HD 2600 PRO,65.0,35.0,153.0
NVIDIA A10 PCIe,8.0,150.0,628.0
NVIDIA GeForce GTX 470 X2,40.0,215.0,529.0
NVIDIA Quadro 2000,40.0,62.0,238.0
NVIDIA GRID K560Q,28.0,225.0,294.0
NVIDIA GeForce GTS 250,55.0,150.0,260.0
ATI Radeon X850 XT,130.0,69.0,297.0
NVIDIA Quadro 4000M,40.0,100.0,332.0
NVIDIA GRID M60-8Q,28.0,225.0,398.0
NVIDIA Quadro P3200 Mobile,16.0,75.0,314.0
NVIDIA GeForce 9700M GTS,65.0,60.0,240.0
NVIDIA GeForce GTX 760M,28.0,55.0,221.0
ATI Mobility Radeon HD 5450,40.0,11.0,59.0
NVIDIA GeForce 6600 GT AGP,110.0,47.0,154.0
NVIDIA GeForce GT 120 OEM,55.0,50.0,121.0
AMD Radeon R7 340 OEM,28.0,50.0,77.0
ATI Radeon X1950 PRO,80.0,66.0,230.0
AMD Radeon RX 580 OEM,14.0,150.0,232.0
AMD Radeon 550X Mobile,14.0,50.0,103.0
NVIDIA GeForce GT 630M,40.0,33.0,116.0
ATI FireGL X3-256,130.0,57.0,281.0
NVIDIA Quadro FX 1500M,90.0,45.0,196.0
NVIDIA GeForce 9200,80.0,40.0,127.0
NVIDIA Quadro FX 4600 SDI,90.0,154.0,484.0
NVIDIA Quadro T1000 Mobile,12.0,50.0,200.0
NVIDIA Playstation 3 GPU 90nm,90.0,80.0,258.0
3dfx Voodoo4-2 4800 AGP,180.0,15.0,112.0
AMD Radeon RX 570,14.0,150.0,232.0
NVIDIA Tesla K40s,28.0,245.0,561.0
NVIDIA GeForce GTX 1050 Ti Mobile,16.0,75.0,200.0
AMD Radeon HD 6310 IGP,40.0,18.0,75.0
AMD Radeon R7 250 OEM,28.0,65.0,77.0
NVIDIA Quadro RTX 4000 Max-Q,12.0,80.0,545.0
NVIDIA GeForce 9600 GSO,65.0,84.0,324.0
NVIDIA GeForce GTX 560 SE,40.0,150.0,332.0
AMD Radeon R7 240,28.0,30.0,77.0
Sony Playstation 2 GPU 180nm,180.0,79.0,188.0
NVIDIA GeForce GT 1030 GK107,28.0,65.0,118.0
Intel HD Graphics 520,14.0,15.0,123.0
AMD Radeon HD 7510M,40.0,11.0,104.0
AMD Radeon R6 Mobile Graphics,28.0,15.0,125.0
NVIDIA Quadro RTX 3000 Max-Q,12.0,60.0,445.0
ATI Mobility Radeon HD 5850,40.0,30.0,166.0
NVIDIA GeForce GTX 1060 6 GB GDDR5X,16.0,120.0,314.0
NVIDIA GeForce GTX 950M Mac Edition,28.0,75.0,148.0
AMD Radeon HD 6990,40.0,375.0,389.0
NVIDIA GeForce GT 740M,28.0,45.0,118.0
ATI Radeon X300 SE HyperMemory,110.0,30.0,74.0
NVIDIA Quadro 4100,28.0,35.0,294.0
NVIDIA GeForce 310M,40.0,14.0,57.0
NVIDIA Tesla T10 Processor,55.0,188.0,470.0
ATI Mobility Radeon HD 3870,55.0,55.0,192.0
NVIDIA GeForce 810M,28.0,15.0,116.0
Intel HD Graphics 6000,14.0,15.0,133.0
NVIDIA GeForce RTX 2080 SUPER,12.0,250.0,545.0
AMD Radeon HD 6630M,40.0,26.0,104.0
AMD Radeon R5 330 OEM,28.0,50.0,56.0
NVIDIA GeForce 8400 GS,80.0,40.0,127.0
AMD Radeon HD 7730M,28.0,25.0,123.0
AMD Radeon HD 7670A,40.0,45.0,118.0
AMD Radeon HD 7310 IGP,40.0,18.0,75.0
ATI Radeon X1950 PRO DUAL,80.0,130.0,230.0
AMD FirePro S9100,28.0,225.0,438.0
AMD Radeon HD 7570M,40.0,13.0,104.0
AMD FirePro W4300,28.0,50.0,160.0
AMD Radeon Vega 10 Mobile,14.0,10.0,210.0
NVIDIA GeForce 820A,28.0,15.0,116.0
NVIDIA GeForce RTX 2060 Max-Q,12.0,65.0,445.0
ATI Radeon X1800 CrossFire Edition,90.0,113.0,288.0
NVIDIA NVS 510,28.0,35.0,118.0
AMD Radeon HD 7570,40.0,60.0,118.0
NVIDIA GeForce 9800M GT,65.0,65.0,324.0
NVIDIA Quadro FX 4600,90.0,134.0,484.0
AMD Radeon HD 7770 GHz Edition,28.0,80.0,123.0
NVIDIA GeForce 8800M GTX,65.0,65.0,324.0
ATI Radeon HD 5570,40.0,39.0,104.0
NVIDIA GeForce GT 640M LE,28.0,20.0,118.0
ATI Mobility Radeon HD 5430,40.0,7.0,59.0
AMD Radeon E6465,40.0,25.0,67.0
ATI Radeon HD 3870 AGP,55.0,106.0,192.0
AMD Radeon R4 Mobile Graphics,28.0,15.0,125.0
AMD Radeon R5 Graphics,28.0,15.0,245.0
NVIDIA Quadro M4000,28.0,120.0,398.0
NVIDIA GeForce GTX 1050 Ti,14.0,75.0,132.0
NVIDIA GeForce MX350,14.0,20.0,132.0
ATI FireGL V7600,80.0,127.0,420.0
Intel Xeon Phi 7120X,22.0,300.0,350.0
NVIDIA Quadro NVS 160M,65.0,12.0,86.0
NVIDIA GeForce GTS 150M,65.0,45.0,240.0
NVIDIA Quadro M5000,28.0,150.0,398.0
ATI Radeon HD 3750,55.0,65.0,135.0
NVIDIA GeForce 9200,65.0,40.0,144.0
AMD Radeon HD 7450M,40.0,7.0,67.0
NVIDIA Quadro FX 3800M,65.0,100.0,324.0
NVIDIA Jetson AGX Xavier GPU,12.0,30.0,350.0
AMD Radeon R3 Mobile Graphics,28.0,15.0,107.0
NVIDIA GeForce 605 OEM,40.0,25.0,79.0
AMD Radeon HD 7600G IGP,32.0,19.0,246.0
AMD Radeon HD 6970M,40.0,75.0,212.0
ATI Radeon HD 5450 PCIe x1,40.0,19.0,59.0
ATI GameCube GPU,180.0,45.0,120.0
NVIDIA GeForce GT 710 PCIe x1,28.0,19.0,87.0
NVIDIA GeForce GTX 860M,28.0,75.0,294.0
NVIDIA GeForce GTX 1650 GDDR6,12.0,75.0,200.0
NVIDIA GeForce 9650M GT,55.0,23.0,121.0
AMD Radeon HD 6320 IGP,40.0,18.0,75.0
NVIDIA GeForce 315 OEM,40.0,33.0,100.0
ATI Radeon HD 3850 X3,55.0,145.0,192.0
NVIDIA GeForce 805A,28.0,15.0,87.0
AMD Radeon RX 6600M,7.0,150.0,236.0
NVIDIA GeForce 9800 GT,65.0,125.0,324.0
NVIDIA GeForce GT 335M,40.0,28.0,144.0
AMD FirePro S10000 Passive 12GB,28.0,375.0,352.0
AMD Radeon HD 7620G IGP,32.0,25.0,246.0
NVIDIA GeForce GTX 980 Ti,28.0,250.0,601.0
AMD Radeon Pro Duo,28.0,350.0,596.0
AMD Radeon Pro 5500M,7.0,85.0,158.0
NVIDIA GeForce 9400M,65.0,12.0,144.0
AMD Radeon R3E Mobile Graphics,28.0,100.0,107.0
ATI Radeon HD 4650 AGP,55.0,48.0,146.0
NVIDIA GeForce 315M,40.0,14.0,57.0
NVIDIA GeForce GTX 260 Rev. 2,55.0,182.0,470.0
ATI Radeon 7500 Mac Edition,150.0,23.0,83.0
Intel Iris Graphics 6100,14.0,15.0,133.0
AMD Radeon RX 5300M,7.0,85.0,158.0
NVIDIA GeForce G102M,65.0,14.0,144.0
AMD FirePro S9170,28.0,275.0,438.0
NVIDIA GeForce GTX 1650 Ti Mobile,12.0,50.0,284.0
AMD Radeon HD 6625M,40.0,26.0,104.0
NVIDIA GeForce GT 520 OEM,40.0,29.0,79.0
NVIDIA GeForce MX350,14.0,20.0,132.0
AMD Radeon Vega 8 Embedded,14.0,35.0,210.0
NVIDIA GeForce G210 OEM Rev. 2,40.0,31.0,57.0
ATI Radeon 9800 PRO MAXX,150.0,94.0,215.0
NVIDIA Quadro FX 570M,80.0,45.0,169.0
NVIDIA GeForce GT 630 Rev. 2,28.0,25.0,87.0
ATI Radeon X800 GT,130.0,40.0,297.0
AMD Radeon HD 7510 OEM,40.0,39.0,118.0
AMD Radeon R7 370,28.0,110.0,212.0
ATI FireMV 2250 PCIe x1,80.0,32.0,100.0
ATI Radeon HD 5450,40.0,19.0,59.0
NVIDIA GeForce MX330,14.0,10.0,74.0
AMD Radeon R3 Mobile Graphics,28.0,15.0,125.0
AMD Radeon Vega 8 Embedded,14.0,15.0,210.0
Intel HD Graphics,45.0,35.0,114.0
3dfx Voodoo5 5500 PCI,250.0,30.0,112.0
AMD Radeon R9 290X,28.0,290.0,438.0
AMD Radeon R9 270,28.0,150.0,212.0
AMD Radeon RX 5700 XT,7.0,225.0,251.0
NVIDIA NVS 3100M,40.0,14.0,57.0
NVIDIA Quadro NVS 440,110.0,31.0,154.0
NVIDIA GRID K260Q,28.0,225.0,294.0
NVIDIA GeForce 9300 + nForce 730i,65.0,40.0,144.0
NVIDIA GeForce GTX 1060 5 GB,16.0,120.0,200.0
Intel Xeon Phi SE10X,22.0,300.0,350.0
AMD Radeon HD 7480D IGP,32.0,65.0,246.0
NVIDIA GeForce GTX 1060 6 GB GP104,16.0,120.0,314.0
AMD Radeon HD 6970,40.0,250.0,389.0
AMD Radeon R7 250XE,28.0,80.0,123.0
AMD Radeon HD 7970 X2,28.0,500.0,352.0
NVIDIA GeForce GT 1030 DDR4,14.0,20.0,74.0
NVIDIA PG506-232,7.0,165.0,826.0
NVIDIA Quadro K600,28.0,41.0,118.0
ATI Radeon X1300 XT AGP,90.0,22.0,150.0
AMD Radeon R5 230,40.0,19.0,67.0
NVIDIA Quadro T600 Mobile,12.0,18.0,200.0
AMD Radeon HD 7970,28.0,250.0,352.0
AMD Radeon RX 6700M,7.0,180.0,335.0
ATI Radeon X1300 XT,90.0,22.0,150.0
ATI Radeon X1300 PRO AGP,90.0,31.0,100.0
AMD Radeon E9171 MCM,14.0,40.0,103.0
NVIDIA Quadro FX 2700M,65.0,65.0,240.0
AMD Radeon E8860,28.0,37.0,123.0
NVIDIA GeForce 7300 GS Low Profile,90.0,23.0,81.0
ATI Radeon HD 4570 Rebrand,55.0,65.0,135.0
Intel Xeon Phi 5110P,22.0,225.0,350.0
NVIDIA GeForce 9800S,65.0,75.0,240.0
AMD Radeon R9 M485X,28.0,250.0,366.0
NVIDIA GeForce GTX 480M,40.0,100.0,529.0
NVIDIA GeForce GTX 285 Mac Edition,55.0,204.0,470.0
ATI Radeon SDR PCI,180.0,23.0,115.0
NVIDIA GeForce 9500 GS Rev. 2,55.0,40.0,121.0
AMD Radeon RX Vega 11,14.0,15.0,210.0
ATI Mobility Radeon HD 5165,55.0,35.0,146.0
ATI Radeon X800 GTO AGP,130.0,49.0,281.0
AMD Radeon R5 235X OEM,40.0,18.0,67.0
NVIDIA Quadro Plex 2100 D4,65.0,640.0,324.0
AMD Radeon Pro Duo Polaris,14.0,250.0,232.0
AMD Radeon RX 550X,14.0,50.0,103.0
NVIDIA GeForce GTX 1080 Max-Q,16.0,150.0,314.0
AMD Radeon RX 560 Mobile,14.0,55.0,123.0
NVIDIA Quadro M5500 Mobile,28.0,150.0,398.0
ATI Radeon X600 SE,110.0,36.0,74.0
3dfx Voodoo4 4000 AGP,250.0,15.0,112.0
AMD FirePro W4000,28.0,75.0,212.0
NVIDIA GeForce GTX 580,40.0,244.0,520.0
NVIDIA GeForce RTX 2060 Max-Q Refresh,12.0,115.0,445.0
ATI Mobility Radeon HD 5650,40.0,15.0,104.0
AMD Radeon E9550 MXM,14.0,95.0,232.0
ATI Radeon HD 4700,55.0,50.0,146.0
AMD Radeon HD 8670A,28.0,45.0,77.0
ATI Xbox 360 GPU 65nm,65.0,150.0,181.0
AMD Radeon R9 285X,28.0,200.0,366.0
NVIDIA GeForce GTX 1080 11Gbps,16.0,180.0,314.0
NVIDIA Quadro P3000 Mobile,16.0,75.0,314.0
NVIDIA GeForce GT 730,28.0,38.0,87.0
NVIDIA GeForce 7600 GS AGP,90.0,27.0,125.0
NVIDIA GeForce RTX 3070 Mobile,8.0,115.0,392.0
ATI FireMV 2260,55.0,15.0,67.0
NVIDIA GeForce GTX 560 Ti OEM,40.0,210.0,520.0
NVIDIA GRID M60-2Q,28.0,225.0,398.0
NVIDIA TITAN X Pascal,16.0,250.0,471.0
AMD FirePro W8100,28.0,220.0,438.0
NVIDIA Quadro FX 5600,90.0,171.0,484.0
NVIDIA P106-090,16.0,75.0,200.0
AMD Radeon R7 Graphics,28.0,90.0,245.0
NVIDIA GeForce GT 325M,40.0,23.0,100.0
NVIDIA RTX A5000,8.0,230.0,628.0
NVIDIA GeForce 7900 GT,90.0,48.0,196.0
NVIDIA Quadro K2200,28.0,68.0,148.0
NVIDIA GeForce GT 720M,28.0,33.0,87.0
AMD FirePro S7100X,28.0,100.0,366.0
NVIDIA Quadro 4000,40.0,142.0,529.0
AMD Radeon HD 8860 OEM,28.0,175.0,212.0
NVIDIA GeForce 8800 GTS 640,90.0,143.0,484.0
NVIDIA Tesla K20m,28.0,225.0,561.0
AMD Radeon HD 6250 IGP,40.0,7.0,75.0
NVIDIA Quadro NVS 135M,80.0,10.0,127.0
Intel Xeon Phi 7120P,22.0,300.0,350.0
NVIDIA GeForce RTX 2080 SUPER Mobile,12.0,150.0,545.0
NVIDIA Jetson TX1 GPU,20.0,15.0,118.0
NVIDIA GeForce GT 1030,14.0,30.0,74.0
NVIDIA GeForce FX 5900 Ultra,130.0,59.0,207.0
ATI Mobility Radeon HD 5670 Mac Edition,40.0,15.0,104.0
AMD Radeon HD 7340 IGP,40.0,18.0,75.0
AMD Radeon RX 460 Mobile,14.0,55.0,123.0
NVIDIA Quadro 1000M,40.0,45.0,116.0
AMD Radeon Vega 8 Mobile,7.0,45.0,156.0
NVIDIA Quadro FX 4400,130.0,83.0,287.0
ATI Radeon HD 2400 PRO PCI,65.0,20.0,85.0
NVIDIA GeForce 6800 GT,130.0,67.0,287.0
NVIDIA Quadro FX 4400G,130.0,83.0,287.0
NVIDIA GeForce RTX 2060,12.0,160.0,445.0
ATI Radeon HD 5670 640SP Edition,40.0,64.0,166.0
ATI FirePro V3800,40.0,43.0,104.0
NVIDIA GRID K200,28.0,225.0,294.0
AMD Radeon Pro 450,14.0,35.0,123.0
ATI Mobility Radeon HD 2700,65.0,35.0,153.0
ATI Mobility Radeon HD 3850,55.0,35.0,192.0
Intel HD Graphics P4000,22.0,45.0,133.0
AMD Radeon Graphics 384SP,7.0,15.0,156.0
ATI Radeon HD 5770,40.0,108.0,166.0
NVIDIA Quadro FX 3500,90.0,80.0,196.0
AMD Radeon HD 7950 Monica BIOS 1,28.0,185.0,352.0
AMD Radeon R7 260,28.0,95.0,160.0
NVIDIA GeForce GT 120M Mac Edition,55.0,14.0,121.0
ATI Radeon 8500 X4,150.0,92.0,120.0
NVIDIA GeForce GTX 460 v2,40.0,160.0,332.0
AMD FirePro M8900,40.0,75.0,212.0
AMD Radeon HD 8250 IGP,28.0,8.0,110.0
Intel H3C XG310,10.0,300.0,77.0
AMD Radeon HD 6630M Mac Edition,40.0,26.0,104.0
ATI Radeon HD 3850,55.0,75.0,192.0
NVIDIA Quadro P400,14.0,30.0,132.0
ATI Radeon 9800,150.0,37.0,215.0
NVIDIA Quadro 7000,40.0,204.0,520.0
ATI Radeon HD 2600 XT,65.0,45.0,153.0
ATI Radeon 9200 PRO,150.0,28.0,98.0
ATI FireMV 2200,110.0,15.0,74.0
ATI Radeon X700 PRO,110.0,33.0,156.0
AMD Radeon HD 6850 X2,40.0,254.0,255.0
AMD Radeon HD 7970 GHz Edition,28.0,300.0,352.0
AMD Radeon E9172 MXM,14.0,35.0,103.0
AMD Radeon HD 8280 IGP,28.0,15.0,110.0
NVIDIA Tesla T4,12.0,70.0,545.0
Intel HD Graphics P530,14.0,15.0,123.0
ATI Radeon HD 5670,40.0,64.0,104.0
ATI Radeon X800 XT Platinum AGP,130.0,63.0,281.0
ATI Radeon X600 PRO,110.0,36.0,74.0
NVIDIA Quadro K4200,28.0,108.0,294.0
AMD Radeon HD 7370M,40.0,11.0,59.0
ATI Radeon HD 5970,40.0,294.0,334.0
NVIDIA GeForce FX 5950 Ultra,130.0,74.0,207.0
AMD Radeon R5 240 OEM,28.0,50.0,77.0
NVIDIA Quadro FX 470,65.0,38.0,144.0
NVIDIA GeForce GTX 750 Ti,28.0,60.0,148.0
NVIDIA Tesla P100 PCIe 12 GB,16.0,250.0,610.0
NVIDIA GeForce GTX 950A,28.0,75.0,148.0
AMD Radeon R2 Mobile Graphics,28.0,15.0,125.0
AMD Radeon 540X Mobile,14.0,50.0,103.0
NVIDIA GeForce Go 7800,110.0,35.0,333.0
AMD Radeon R9 380 OEM,28.0,190.0,366.0
NVIDIA ION LE,65.0,20.0,162.0
AMD Playstation 4 Slim GPU,16.0,75.0,209.0
AMD Radeon HD 6870 1600SP Edition,40.0,175.0,334.0
NVIDIA Quadro Plex 1000 Model IV,90.0,320.0,484.0
NVIDIA GRID K100,28.0,130.0,118.0
NVIDIA GeForce GTS 450 OEM,40.0,106.0,238.0
NVIDIA A100 SXM4 80 GB,7.0,400.0,826.0
AMD Radeon RX 640 Mobile,14.0,50.0,103.0
NVIDIA Quadro FX 350M,90.0,15.0,81.0
AMD Radeon R9 M295X,28.0,250.0,366.0
NVIDIA Quadro RTX 3000 Mobile Refresh,12.0,80.0,445.0
NVIDIA Tesla C2070,40.0,238.0,529.0
ATI All-In-Wonder HD 3650,55.0,55.0,135.0
AMD Radeon HD 7990,28.0,375.0,365.0
NVIDIA Quadro RTX 6000 Passive,12.0,260.0,754.0
AMD Radeon RX 560 Mobile,14.0,55.0,123.0
ATI Mobility Radeon HD 5770,40.0,30.0,104.0
Intel Xe Arctic Sound,10.0,500.0,190.0
NVIDIA Quadro RTX 5000,12.0,230.0,545.0
NVIDIA GeForce GTX 1060 3 GB,16.0,120.0,200.0
ATI Radeon X1550 PCI,80.0,27.0,100.0
ATI Radeon HD 5870 Mac Edition,40.0,228.0,334.0
NVIDIA Quadro K6000,28.0,225.0,561.0
AMD Radeon HD 7470A,40.0,18.0,104.0
AMD Radeon R5 310 OEM,40.0,35.0,67.0
NVIDIA GeForce 8400 GS PCI,65.0,25.0,86.0
NVIDIA GeForce GTX TITAN X,28.0,250.0,601.0
NVIDIA GeForce 9800 GTX+,55.0,141.0,260.0
NVIDIA GeForce 310M,40.0,14.0,57.0
NVIDIA GeForce 8600 GTS,80.0,60.0,169.0
NVIDIA GeForce GT 220,65.0,58.0,240.0
NVIDIA GeForce 8400M GT,80.0,14.0,127.0
NVIDIA GeForce GTX 1060 6 GB 9Gbps,16.0,120.0,200.0
AMD Radeon R7 450 OEM,28.0,65.0,123.0
ATI Mobility Radeon HD 5470,40.0,15.0,59.0
AMD Radeon HD 6610M,40.0,26.0,104.0
NVIDIA GeForce GT 520 OEM,40.0,29.0,116.0
AMD Radeon R9 M395X Mac Edition,28.0,250.0,366.0
AMD Radeon Pro SSG,14.0,260.0,495.0
NVIDIA GeForce GTX 570M,40.0,75.0,332.0
ATI Radeon HD 3730,55.0,65.0,135.0
NVIDIA P106M,16.0,75.0,200.0
NVIDIA GeForce G105M,40.0,14.0,57.0
NVIDIA GRID RTX T10-16,12.0,260.0,754.0
NVIDIA GeForce GT 640M,28.0,32.0,118.0
ATI Radeon HD 4550,55.0,25.0,73.0
NVIDIA GeForce GTX 780M,28.0,122.0,294.0
ATI Radeon 8500 LE,150.0,23.0,120.0
AMD Radeon E6760 MXM,40.0,45.0,118.0
AMD FirePro W7100,28.0,150.0,366.0
NVIDIA Quadro K3000M,28.0,75.0,294.0
NVIDIA GeForce GTX 660M Mac Edition,28.0,50.0,118.0
NVIDIA GeForce 9600M GT Mac Edition,55.0,23.0,121.0
AMD Radeon 520 Mobile,28.0,50.0,56.0
NVIDIA GeForce 710M,28.0,15.0,87.0
AMD Radeon HD 8950M,28.0,100.0,160.0
ATI Radeon X1600 XT,90.0,42.0,150.0
NVIDIA ION HX,65.0,20.0,162.0
AMD Radeon RX 6600 XT,7.0,180.0,236.0
NVIDIA GeForce GTX 670MX,28.0,75.0,294.0
AMD Radeon E8950,28.0,95.0,366.0
AMD Radeon R4 Mobile Graphics,28.0,17.0,245.0
NVIDIA GeForce GTX 1070 Ti,16.0,180.0,314.0
NVIDIA NVS 810,28.0,68.0,148.0
AMD Radeon Pro 555X,14.0,75.0,123.0
NVIDIA Quadro P5200 Max-Q,16.0,100.0,314.0
AMD Radeon R9 370X,28.0,180.0,212.0
AMD Radeon Vega 3 Mobile,14.0,15.0,210.0
AMD Radeon HD 7950M,28.0,75.0,212.0
ATI Mobility Radeon HD 5750,40.0,25.0,104.0
AMD Radeon Vega 8,14.0,65.0,210.0
NVIDIA GRID K1,28.0,130.0,118.0
NVIDIA GeForce G100 OEM,65.0,35.0,86.0
AMD Radeon R7 360,28.0,100.0,160.0
NVIDIA GeForce MX250,14.0,25.0,74.0
NVIDIA Quadro K2100M,28.0,55.0,221.0
NVIDIA Quadro FX 1800M,40.0,45.0,144.0
NVIDIA Tesla K40st,28.0,245.0,561.0
NVIDIA RTX A4000,8.0,140.0,392.0
NVIDIA GeForce GT 130M,55.0,23.0,121.0
AMD Radeon Vega 11 Embedded,14.0,35.0,210.0
NVIDIA GeForce RTX 3070 Ti,8.0,200.0,392.0
NVIDIA GeForce 8600 GT,80.0,47.0,169.0
NVIDIA Quadro Plex 2200 S4,55.0,600.0,470.0
NVIDIA GeForce RTX 2080 Max-Q,12.0,90.0,545.0
AMD Radeon HD 7670 OEM,40.0,66.0,118.0
AMD Radeon Pro 5700 XT,7.0,130.0,251.0
ATI FirePro V9800,40.0,250.0,334.0
AMD Radeon R5 435 OEM,28.0,50.0,56.0
NVIDIA Quadro RTX 4000,12.0,160.0,545.0
NVIDIA GeForce 7950 GT AGP,90.0,65.0,196.0
ATI Radeon X800 XT,130.0,54.0,289.0
AMD Radeon HD 6350,40.0,19.0,59.0
AMD Radeon HD 6870,40.0,151.0,255.0
ATI Radeon X1700 FSC,80.0,44.0,131.0
NVIDIA GeForce 615,40.0,49.0,116.0
NVIDIA Switch GPU 16nm,16.0,15.0,100.0
AMD Radeon RX 560 896SP,14.0,45.0,123.0
AMD Radeon HD 8350G IGP,32.0,35.0,246.0
AMD Radeon HD 8990 OEM,28.0,375.0,365.0
NVIDIA GeForce GTX 560 Ti X2,40.0,170.0,332.0
AMD Radeon Pro 5700,7.0,130.0,251.0
AMD Radeon HD 8550G IGP,32.0,35.0,246.0
NVIDIA GeForce 810M,28.0,45.0,118.0
AMD Radeon HD 6550A,40.0,35.0,104.0
AMD Radeon HD 6530,40.0,39.0,104.0
ATI Radeon 9800 PRO,150.0,47.0,218.0
AMD FirePro W4100,28.0,50.0,123.0
AMD Radeon RX Vega 11,14.0,65.0,210.0
AMD Radeon RX 550 512SP,14.0,50.0,123.0
NVIDIA GeForce GTX 1080,16.0,180.0,314.0
AMD Radeon Pro WX 7100,14.0,130.0,232.0
NVIDIA GeForce GTX 760,28.0,170.0,294.0
NVIDIA GRID K160Q,28.0,130.0,118.0
NVIDIA Tesla M2070,40.0,225.0,529.0
ATI Radeon E4690 PCIe,55.0,30.0,146.0
NVIDIA GeForce GTX TITAN BLACK,28.0,250.0,561.0
ATI Radeon X1950 XT AGP,90.0,96.0,352.0
AMD Radeon HD 7400G IGP,32.0,17.0,246.0
NVIDIA Quadro P5000,16.0,180.0,314.0
NVIDIA GeForce GT 740 OEM,28.0,65.0,221.0
ATI Radeon X600,110.0,36.0,74.0
AMD Radeon Pro W5300M,7.0,85.0,158.0
ATI Radeon X800 PRO,130.0,48.0,289.0
Intel Xeon Phi 3120A,22.0,300.0,350.0
AMD Radeon HD 7560D IGP,32.0,65.0,246.0
NVIDIA GeForce 9400M G,65.0,12.0,144.0
ATI Radeon 9500,150.0,12.0,215.0
NVIDIA GeForce GTS 450 Rev. 3,40.0,106.0,238.0
NVIDIA Quadro FX 4000,130.0,142.0,287.0
AMD Radeon R7 360 896SP,28.0,85.0,160.0
NVIDIA GeForce 8800 Ultra,90.0,171.0,484.0
AMD Radeon HD 7690M XT Rebrand,40.0,25.0,104.0
NVIDIA GeForce 8800 GTX,90.0,155.0,484.0
NVIDIA GeForce 6800 GT DDL,130.0,80.0,287.0
ATI Radeon 9000 PRO Mac Edition,150.0,28.0,97.0
AMD Radeon Pro WX 4150 Mobile,14.0,50.0,123.0
AMD Radeon VII,7.0,295.0,331.0
NVIDIA Quadro K1200,28.0,45.0,148.0
AMD Radeon Pro V7350X2,14.0,200.0,232.0
NVIDIA GeForce2 Go 200,180.0,2.0,64.0
Intel Xeon Phi 5120D,22.0,245.0,350.0
NVIDIA GeForce GT 740,28.0,64.0,118.0
NVIDIA Quadro K5000,28.0,122.0,294.0
NVIDIA GeForce MX150,14.0,10.0,74.0
NVIDIA GeForce 9200M,65.0,12.0,144.0
AMD Radeon R7 360E,28.0,75.0,160.0
AMD Radeon HD 6750,40.0,86.0,166.0
AMD Radeon R5 430 OEM,28.0,50.0,77.0
AMD Radeon R9 260 OEM,28.0,85.0,160.0
AMD Radeon Graphics 512SP,7.0,15.0,156.0
NVIDIA Quadro K5100M,28.0,100.0,294.0
AMD Radeon Pro 580,14.0,185.0,232.0
NVIDIA GeForce 310 OEM,40.0,31.0,57.0
NVIDIA GeForce 940MX,28.0,23.0,148.0
NVIDIA RTX A6000,8.0,300.0,628.0
NVIDIA GeForce 8600 GTS Mac Edition,80.0,75.0,169.0
NVIDIA GeForce 9500M G,65.0,20.0,144.0
AMD Radeon HD 7610M,40.0,20.0,104.0
ATI FirePro V8750,55.0,151.0,256.0
NVIDIA Tesla C2050,40.0,238.0,529.0
